SECTIONS 116D AND 502BB OF THE FOREIGN ASSISTANCE ACT OF 1961 22 USC 2151ND AND 2304B;LegalReferences;1
SECTION 13A OR 15D OF THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78M 78O;LegalReferences;1
UNITED NATIONS GROUP OF EXPERTS ON THE DEMOCRATIC REPUBLIC OF CONGO;EconomicOperands;1
THE FEDERAL MINE SAFETY AND HEALTH ACT OF 1977 30 USC 817A;LegalReferences;1
DODD-FRANK WALL STREET REFORM AND CONSUMER PROTECTION ACT;LegalReferences;2
THE FEDERAL MINE SAFETY AND HEALTH ACT OF 1977 30 USC 802;LegalReferences;2
THE FEDERAL MINE SAFETY AND HEALTH ACT OF 1977 30 USC 814;LegalReferences;1
COMMERCIAL DEVELOPMENT OF OIL NATURAL GAS OR MINERALS;EconomicOperands;7
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78A ET SEQ;LegalReferences;1
THE BRETTON WOODS AGREEMENTS ACT 22 USC 286 ET SEQ;LegalReferences;1
COMMITTEE ON BANKING HOUSING AND URBAN AFFAIRS;EconomicOperands;3
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78C;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78M;LegalReferences;2
COMMITTEE ON FINANCIAL SERVICES OF THE HOUSE;EconomicOperands;3
COMPTROLLER GENERAL OF THE UNITED STATES;EconomicOperands;4
APPROPRIATE CONGRESSIONAL COMMITTEES;EconomicOperands;9
THE SECURITIES EXCHANGE ACT OF 1934;LegalReferences;6
SECURITIES AND EXCHANGE COMMISSION;EconomicOperands;2
THE INSPECTOR GENERAL ACT OF 1978;LegalReferences;2
UNDER THE CONTROL OF ARMED GROUPS;EconomicOperands;4
DEMOCRATIC REPUBLIC OF THE CONGO;EconomicOperands;29
COMMITTEE ON WAYS AND MEANS;EconomicOperands;1
INTERNATIONAL MONETARY FUND;EconomicOperands;1
RESOURCE EXTRACTION ISSUER;EconomicOperands;18
INTERACTIVE DATA STANDARD;EconomicOperands;5
SECRETARY OF THE TREASURY;EconomicOperands;3
HOUSE OF REPRESENTATIVES;EconomicOperands;1
INTERACTIVE DATA FORMAT;EconomicOperands;3
REPORTING REQUIREMENTS;EconomicOperands;1
NATIONALLY RECOGNIZED;EconomicOperands;1
LESS FREQUENTLY THAN;LogicalConnectors;1
RULE OF CONSTRUCTION;Other;1
COLUMBITE-TANTALITE;EconomicOperands;1
COMPTROLLER GENERAL;EconomicOperands;1
MANAGEMENT STRATEGY;EconomicOperands;1
COAL OR OTHER MINE;EconomicOperands;13
FINANCIAL SERVICES;EconomicOperands;1
FOR THE PURPOSE OF;LogicalConnectors;2
FOREIGN GOVERNMENT;EconomicOperands;8
IN ACCORDANCE WITH;LogicalConnectors;5
IN CONNECTION WITH;FunctionWords;1
30 USC 801 ET SEQ;LegalReferences;2
ADJOINING COUNTRY;EconomicOperands;11
DEPOSIT INSURANCE;EconomicOperands;1
HOMELAND SECURITY;EconomicOperands;1
MINISTRY OF MINES;EconomicOperands;1
CHARACTERIZED BY;LogicalConnectors;1
CONFLICT MINERAL;EconomicOperands;29
PERIOD BEGINNING;EconomicOperands;1
COMMUNITY BANKS;EconomicOperands;1
INSTRUMENTALITY;EconomicOperands;1
NONGOVERNMENTAL;EconomicOperands;1
RECOMMENDATIONS;EconomicOperands;2
REPRESENTATIVES;EconomicOperands;3
SECURITIES LAWS;EconomicOperands;2
THIS SUBSECTION;LegalReferences;5
VULNERABILITIES;EconomicOperands;1
WITH RESPECT TO;LogicalConnectors;3
ADMINISTRATION;EconomicOperands;4
AND REGULATION;EconomicOperands;2
APPROPRIATIONS;EconomicOperands;3
EFFECTIVE DATE;EconomicOperands;2
IDENTIFICATION;EconomicOperands;1
NOT LATER THAN;LogicalConnectors;11
PRESIDENTIALLY;EconomicOperands;1
RECOMMENDATION;EconomicOperands;1
SUBPARAGRAPH A;LegalReferences;14
THIS PARAGRAPH;LegalReferences;3
ADMINISTRATOR;EconomicOperands;1
AUTHORIZATION;RegulatoryOperators;1
CERTIFICATION;EconomicOperands;1
CONSIDERATION;EconomicOperands;1
CORE DEPOSITS;EconomicOperands;7
DECEMBER 2008;Attributes;1
DETERMINATION;EconomicOperands;3
DUE DILIGENCE;EconomicOperands;5
EFFECTIVENESS;EconomicOperands;3
FUNCTIONALITY;EconomicOperands;2
IN PARTICULAR;LogicalConnectors;1
INTERNATIONAL;EconomicOperands;6
MISCELLANEOUS;FunctionWords;1
ORGANIZATIONS;EconomicOperands;1
REGULATION OF;EconomicOperands;1
SECTION 110B2;LegalReferences;1
SECTION 13P1A;LegalReferences;1
SIGNIFICANTLY;Attributes;3
SUBSTANTIALLY;FunctionWords;3
TO THE EXTENT;LogicalConnectors;4
UNITED STATES;EconomicOperands;8
UNWARRANTABLE;EconomicOperands;1
