MODEL REGULATIONS ON THE USE OF SENIOR-SPECIFIC CERTIFICATIONS AND PROFESSIONAL DESIGNATIONS IN THE SALE OF LIFE INSURANCE AND ANNUITIES;LegalReferences;1
MODEL REGULATION ON THE USE OF SENIOR-SPECIFIC CERTIFICATIONS AND PROFESSIONAL DESIGNATIONS IN THE SALE OF LIFE INSURANCE AND ANNUITIES;EconomicOperands;3
NATIONAL ASSOCIATION OF INSURANCE COMMISSIONERS SUITABILITY IN ANNUITY TRANSACTIONS MODEL REGULATION MODEL 275;LegalReferences;1
MODEL RULE ON THE USE OF SENIOR-SPECIFIC CERTIFICATIONS AND PROFESSIONAL DESIGNATIONS;LegalReferences;4
SECTION 5136A OF TITLE LXII OF THE REVISED STATUTES OF THE UNITED STATES 12 USC 24A;LegalReferences;1
HOUSING ENTERPRISES FINANCIAL SAFETY AND SOUNDNESS ACT OF 1992 12 USC 4519;LegalReferences;1
MODEL STANDARD NONFORFEITURE LAW FOR INDIVIDUAL DEFERRED ANNUITIES;LegalReferences;1
THE PUBLIC UTILITY HOLDING COMPANY ACT OF 1935 15 USC 79A ET SEQ;LegalReferences;1
HOUSING ENTERPRISES FINANCIAL SAFETY AND SOUNDNESS ACT OF 1992;LegalReferences;1
THE EMERGENCY ECONOMIC STABILIZATION ACT OF 2008 12 USC 5231K;LegalReferences;1
SECTION 4 OF THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78D;LegalReferences;3
THE SECURITIES INVESTOR PROTECTION ACT OF 1970 15 USC 78DDD;LegalReferences;2
THE SECURITIES INVESTOR PROTECTION ACT OF 1970 15 USC 78JJJ;LegalReferences;2
THE SECURITIES INVESTOR PROTECTION ACT OF 1970 15 USC 78LLL;LegalReferences;1
SECTION 8GE OF THE INSPECTOR GENERAL ACT OF 1978 5 USC APP;LegalReferences;1
DODD-FRANK WALL STREET REFORM AND CONSUMER PROTECTION ACT;LegalReferences;1
SECTION 5A OF THE INSPECTOR GENERAL ACT OF 1978 5 USC APP;LegalReferences;1
SECTION 8G OF THE INSPECTOR GENERAL ACT OF 1978 5 USC APP;LegalReferences;1
SECTION 8L OF THE INSPECTOR GENERAL ACT OF 1978 5 USC APP;LegalReferences;1
PERSONAL CONSUMPTION EXPENDITURES CHAIN-TYPE PRICE INDEX;EconomicOperands;1
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1841 ET SEQ;LegalReferences;1
SOLICITATION OF A MUNICIPAL ENTITY OR OBLIGATED PERSON;EconomicOperands;4
NATIONALLY RECOGNIZED STATISTICAL RATING ORGANIZATION;EconomicOperands;137
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78A ET SEQ;LegalReferences;9
NORTH AMERICAN SECURITIES ADMINISTRATORS ASSOCIATION;EconomicOperands;1
SECTION 15GC2 OF THE SECURITIES EXCHANGE ACT OF 1934;LegalReferences;1
SUITABILITY IN ANNUITY TRANSACTIONS MODEL REGULATION;LegalReferences;4
THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1811 ET SEQ;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78 ET SEQ;LegalReferences;2
MODEL STANDARD NONFORFEITURE LAW FOR LIFE INSURANCE;LegalReferences;1
THE TRUST INDENTURE ACT OF 1939 15 USC 77AAA ET SEQ;LegalReferences;2
SECTION 7 OF THE SECURITIES ACT OF 1933 15 USC 77G;LegalReferences;2
THE INVESTMENT ADVISERS ACT OF 1940 15 USC 80B-10;LegalReferences;1
THE INVESTMENT COMPANY ACT OF 1940 15 USC 80A-24F;LegalReferences;2
THE SARBANES-OXLEY ACT OF 2002 15 USC 7201 ET SEQ;LegalReferences;2
THE INVESTMENT COMPANY ACT OF 1940 15 USC 80A-30;LegalReferences;1
NATIONAL ASSOCIATION OF INSURANCE COMMISSIONERS;EconomicOperands;9
SECTION 555 OF PUBLIC LAW 100461 22 USC 286HHA6;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78AA;LegalReferences;2
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78AM;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78CA;LegalReferences;7
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78EE;LegalReferences;2
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78FB;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78KK;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78ME;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78MF;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78NA;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78NG;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78OB;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78OD;LegalReferences;2
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78PA;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78SB;LegalReferences;5
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78TA;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78TE;LegalReferences;1
COMMITTEE ON BANKING HOUSING AND URBAN AFFAIRS;EconomicOperands;30
THE PAPERWORK REDUCTION ACT 44 USC 3501 ET SEQ;LegalReferences;1
THE PUBLIC UTILITY HOLDING COMPANY ACT OF 1935;LegalReferences;7
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78C;LegalReferences;4
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78I;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78J;LegalReferences;2
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78M;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78N;LegalReferences;2
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78O;LegalReferences;22
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78Q;LegalReferences;5
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78X;LegalReferences;2
THE SECURITIES INVESTOR PROTECTION ACT OF 1970;LegalReferences;3
STATE SECURITIES OR LAW ENFORCEMENT AUTHORITY;EconomicOperands;2
THE CONSUMER FINANCIAL PROTECTION ACT OF 2010;LegalReferences;1
THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1813;LegalReferences;3
THE PRIVATE SECURITIES LITIGATION ACT OF 1995;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7215B4B;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7215B5A;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7215C7B;LegalReferences;1
COMMITTEE ON FINANCIAL SERVICES OF THE HOUSE;EconomicOperands;30
NATIONAL ARCHIVES AND RECORDS ADMINISTRATION;EconomicOperands;1
THE FEDERAL ADVISORY COMMITTEE ACT 5 USC APP;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7215B5;LegalReferences;2
THE SARBANES-OXLEY ACT OF 2002 15 USC 7215C6;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7217D3;LegalReferences;1
THE SECURITIES ACT OF 1933 15 USC 77A ET SEQ;LegalReferences;1
DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT;EconomicOperands;1
FINANCIAL ACCOUNTING STATEMENTS 166 AND 167;LegalReferences;1
FINANCIAL LITERACY AND EDUCATION COMMISSION;EconomicOperands;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 72019;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7201A;LegalReferences;2
THE SARBANES-OXLEY ACT OF 2002 15 USC 7213A;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7214A;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7216A;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7246A;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7246B;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7262B;LegalReferences;1
NATIONAL CREDIT UNION ADMINISTRATION BOARD;EconomicOperands;2
PERSON ASSOCIATED WITH A MUNICIPAL ADVISOR;EconomicOperands;1
RULE 12B2 OF THE COMMISSION 17 CFR 24012B2;LegalReferences;1
SECRETARY OF HOUSING AND URBAN DEVELOPMENT;EconomicOperands;4
SECTION 129CC2 OF THE TRUTH IN LENDING ACT;LegalReferences;1
SECTION 552A OF TITLE 5 UNITED STATES CODE;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7211;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7212;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7216;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7219;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7246;LegalReferences;2
COVERED JUDICIAL OR ADMINISTRATIVE ACTION;EconomicOperands;7
FEDERAL AGRICULTURAL MORTGAGE CORPORATION;EconomicOperands;1
OFFICE OF THE COMPTROLLER OF THE CURRENCY;EconomicOperands;2
COMPTROLLER GENERAL OF THE UNITED STATES;EconomicOperands;28
THE FEDERAL CREDIT UNION ACT 12 USC 1752;LegalReferences;1
FINANCIAL INDUSTRY REGULATORY AUTHORITY;EconomicOperands;1
DEPOSITORY INSTITUTION HOLDING COMPANY;EconomicOperands;1
FEDERAL HOME LOAN MORTGAGE CORPORATION;EconomicOperands;3
SECTION 939D OF HR 4173 111TH CONGRESS;LegalReferences;1
THE SECURITIES ACT OF 1933 15 USC 77BA;LegalReferences;1
THE SECURITIES ACT OF 1933 15 USC 77FB;LegalReferences;7
THE SECURITIES ACT OF 1933 15 USC 77VA;LegalReferences;2
FEDERAL DEPOSIT INSURANCE CORPORATION;EconomicOperands;4
FEDERAL NATIONAL MORTGAGE ASSOCIATION;EconomicOperands;3
FINANCIAL STABILITY OVERSIGHT COUNCIL;EconomicOperands;1
MUNICIPAL SECURITIES RULEMAKING BOARD;EconomicOperands;9
NATIONAL ENDOWMENT FOR THE HUMANITIES;EconomicOperands;1
THE SECURITIES ACT OF 1933 15 USC 77D;LegalReferences;1
THE SECURITIES ACT OF 1933 15 USC 77O;LegalReferences;1
THE SECURITIES ACT OF 1933 15 USC 77S;LegalReferences;2
COMMODITY FUTURES TRADING COMMISSION;EconomicOperands;2
FINANCIAL ACCOUNTING STANDARDS BOARD;EconomicOperands;1
NATIONAL CREDIT UNION ADMINISTRATION;EconomicOperands;5
STANDARD MAXIMUM CASH ADVANCE AMOUNT;EconomicOperands;10
FOREIGN AUDITOR OVERSIGHT AUTHORITY;EconomicOperands;7
GLOBAL ANALYST RESEARCH SETTLEMENTS;EconomicOperands;1
SECTION 61A3BIII 15 USC 80A60A3BIII;LegalReferences;1
SECURITIES AND EXCHANGE ACT OF 1934;LegalReferences;1
THE INVESTMENT ADVISERS ACT OF 1940;LegalReferences;28
THE SECURITIES EXCHANGE ACT OF 1934;LegalReferences;45
APPROPRIATE FEDERAL BANKING AGENCY;EconomicOperands;4
COLLATERALIZED MORTGAGE OBLIGATION;EconomicOperands;1
MISLEADING OR FRAUDULENT MARKETING;EconomicOperands;10
NATIONAL COUNCIL ON THE HUMANITIES;EconomicOperands;1
SECURITIES AND EXCHANGE COMMISSION;EconomicOperands;32
THE INVESTMENT COMPANY ACT OF 1940;LegalReferences;13
FEDERAL LABOR RELATIONS AUTHORITY;EconomicOperands;1
FOREIGN LAW ENFORCEMENT AUTHORITY;EconomicOperands;4
PREDISPUTE ARBITRATION AGREEMENTS;EconomicOperands;1
SECTION 27AC1BII 15 USC 77Z2C1BII;LegalReferences;1
THE FEDERAL DEPOSIT INSURANCE ACT;LegalReferences;4
FEDERAL RULES OF CIVIL PROCEDURE;LegalReferences;4
PREDISPUTE ARBITRATION AGREEMENT;EconomicOperands;2
CENTRAL REGISTRATION DEPOSITORY;EconomicOperands;1
COLLATERALIZED DEBT OBLIGATIONS;EconomicOperands;3
COLLECTIVE BARGAINING AGREEMENT;EconomicOperands;1
FINANCIAL ACCOUNTING FOUNDATION;EconomicOperands;2
INVESTMENT ADVISERS ACT OF 1940;LegalReferences;10
SECURITIES EXCHANGE ACT OF 1934;EconomicOperands;13
ARCHIVIST OF THE UNITED STATES;EconomicOperands;1
COLLATERALIZED DEBT OBLIGATION;EconomicOperands;3
GUARANTEED INVESTMENT CONTRACT;EconomicOperands;4
INSURED DEPOSITORY INSTITUTION;EconomicOperands;8
INVESTMENT COMPANY ACT OF 1940;LegalReferences;8
NATIONAL ENDOWMENT OF THE ARTS;EconomicOperands;1
QUALIFIED RESIDENTIAL MORTGAGE;EconomicOperands;13
THE SARBANES-OXLEY ACT OF 2002;LegalReferences;8
APPROPRIATE FEDERAL REGULATOR;EconomicOperands;6
COUNCIL OF INSPECTORS GENERAL;EconomicOperands;14
COVERED FINANCIAL INSTITUTION;EconomicOperands;11
FEDERAL DEPOSIT INSURANCE ACT;LegalReferences;1
INTERNAL REVENUE CODE OF 1986;EconomicOperands;1
SECTION 10AI1B 15 USC 78J1I1B;LegalReferences;1
SECTION 12D1J 15 USC 80A12D1J;LegalReferences;1
SECTIONS 3C 101C 105 AND 107C;LegalReferences;1
SECURITIES REFORM ACT OF 2010;LegalReferences;3
SELF-REGULATORY ORGANIZATIONS;EconomicOperands;14
TROUBLED ASSET RELIEF PROGRAM;EconomicOperands;1
ADVANTAGES AND DISADVANTAGES;EconomicOperands;1
AUDITED FINANCIAL STATEMENTS;EconomicOperands;1
NATIONAL COUNCIL ON THE ARTS;EconomicOperands;1
OFFICE OF THRIFT SUPERVISION;EconomicOperands;2
SELF-REGULATORY ORGANIZATION;EconomicOperands;32
THE FEDERAL CREDIT UNION ACT;LegalReferences;1
ASSET-BACKED SECURITIZATION;EconomicOperands;2
CODE OF FEDERAL REGULATIONS;LegalReferences;8
COMPTROLLER OF THE CURRENCY;EconomicOperands;3
DIRECTOR OF THE PEACE CORPS;EconomicOperands;1
HOLDING COMPANY ACT OF 1935;LegalReferences;2
MUNICIPAL FINANCIAL PRODUCT;EconomicOperands;11
