SECTION 130320 OF THE FEDERAL HOUSING ENTERPRISES FINANCIAL SAFETY AND SOUNDNESS ACT OF 1992 12 USC 450220;LegalReferences;1
THE FEDERAL DEPOSIT INSURANCE CORPORATION IMPROVEMENT ACT OF 1991 12 USC 4401 ET SEQ;LegalReferences;1
THE FEDERAL DEPOSIT INSURANCE CORPORATION IMPROVEMENT ACT OF 1991 12 USC 4403A;LegalReferences;1
HOUSING ENTERPRISES FINANCIAL SAFETY AND SOUNDNESS ACT OF 1992 12 USC 4617D;LegalReferences;1
SECTION 21 OR 27 OF THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78U 78AA;LegalReferences;2
THE SECURITIES INVESTOR PROTECTION ACT OF 1970 15 USC 78AAA ET SEQ;LegalReferences;18
THE FEDERAL DEPOSIT INSURANCE CORPORATION IMPROVEMENT ACT OF 1991;LegalReferences;3
NONBANK FINANCIAL COMPANY SUPERVISED BY THE BOARD OF GOVERNORS;EconomicOperands;4
THE SECURITIES INVESTOR PROTECTION ACT OF 1970 15 USC 78DDD;LegalReferences;1
THE SECURITIES INVESTOR PROTECTION ACT OF 1970 15 USC 78LLL;LegalReferences;1
DODD-FRANK WALL STREET REFORM AND CONSUMER PROTECTION ACT;LegalReferences;2
SECTION 5A OF THE INSPECTOR GENERAL ACT OF 1978 5 USC APP;LegalReferences;2
SECURITIES INVESTOR PROTECTION ACT OF 1970 15 USC 78FFF2C;LegalReferences;1
SECURITIES INVESTOR PROTECTION ACT 15 USC 78AAA ET SEQ;LegalReferences;1
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1841A;LegalReferences;1
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1841B;LegalReferences;1
THE BANK HOLDING COMPANY ACT OF 1956 12 USC 1843K;LegalReferences;3
PART 366 OF TITLE 12 CODE OF FEDERAL REGULATIONS;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 73OB;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78OB;LegalReferences;2
COMMITTEE ON BANKING HOUSING AND URBAN AFFAIRS;EconomicOperands;10
THE FEDERAL DEPOSIT INSURANCE ACT 12 USC 1818;LegalReferences;1
COMMITTEE ON FINANCIAL SERVICES OF THE HOUSE;EconomicOperands;8
CHAPTER 31 OF TITLE 31 UNITED STATES CODE;LegalReferences;2
COMPTROLLER GENERAL OF THE UNITED STATES;EconomicOperands;9
ADMINISTRATIVE EXPENSES OF THE RECEIVER;EconomicOperands;5
RECORDS OF A COVERED FINANCIAL COMPANY;EconomicOperands;2
CUSTOMER PROPERTY AND MEMBER PROPERTY;EconomicOperands;3
FEDERAL DEPOSIT INSURANCE CORPORATION;EconomicOperands;2
REVISED STATUTES OF THE UNITED STATES;LegalReferences;1
PRIMARY FINANCIAL REGULATORY AGENCY;EconomicOperands;6
THE SECURITIES EXCHANGE ACT OF 1934;LegalReferences;3
ACTUAL DIRECT COMPENSATORY DAMAGES;EconomicOperands;4
APPROPRIATE FEDERAL BANKING AGENCY;EconomicOperands;2
SUPREME COURT OF THE UNITED STATES;EconomicOperands;1
CHAPTER 11 OF THE BANKRUPTCY CODE;LegalReferences;2
THE FEDERAL DEPOSIT INSURANCE ACT;LegalReferences;7
FEDERAL RULES OF CIVIL PROCEDURE;LegalReferences;2
COMMITTEE ON FINANCIAL SERVICES;EconomicOperands;2
INSURED DEPOSITORY INSTITUTION;EconomicOperands;12
UNITED STATES COURT OF APPEALS;EconomicOperands;1
IMPACT ON FINANCIAL STABILITY;EconomicOperands;1
INTERNAL REVENUE CODE OF 1986;EconomicOperands;1
ORDERLY LIQUIDATION AUTHORITY;EconomicOperands;4
SELF-REGULATORY ORGANIZATIONS;EconomicOperands;1
DISTRICT OF COLUMBIA CIRCUIT;EconomicOperands;1
QUALIFIED FINANCIAL CONTRACT;EconomicOperands;50
REVERSE REPURCHASE AGREEMENT;EconomicOperands;1
SELF-REGULATORY ORGANIZATION;EconomicOperands;1
THE FEDERAL CREDIT UNION ACT;LegalReferences;1
FUTURES COMMISSION MERCHANT;EconomicOperands;3
THE FARM CREDIT ACT OF 1971;LegalReferences;1
COMMITTEE ON THE JUDICIARY;EconomicOperands;6
DEPARTMENT OF THE TREASURY;EconomicOperands;4
ELIGIBLE FINANCIAL COMPANY;EconomicOperands;1
THE COMMODITY EXCHANGE ACT;LegalReferences;1
BANK PRODUCTS ACT OF 2000;LegalReferences;1
COVERED FINANCIAL COMPANY;EconomicOperands;414
FEDERAL REGULATORY AGENCY;EconomicOperands;1
MASTER AGREEMENT CONTAINS;EconomicOperands;2
NONBANK FINANCIAL COMPANY;EconomicOperands;2
STATE INSURANCE REGULATOR;EconomicOperands;1
SUBCLAUSES I THROUGH VIII;LegalReferences;2
SUBPARAGRAPHS A B C AND D;LegalReferences;1
BRIDGE FINANCIAL COMPANY;EconomicOperands;135
COVERED BROKER OR DEALER;EconomicOperands;43
CUSTOMER NAME SECURITIES;EconomicOperands;8
FEDERAL BANKING AGENCIES;EconomicOperands;2
FEDERAL INSURANCE OFFICE;EconomicOperands;2
HOUSE OF REPRESENTATIVES;EconomicOperands;6
PROMPT CORRECTIVE ACTION;EconomicOperands;4
SUBCLAUSES I THROUGH XII;LegalReferences;1
DEPOSITORY INSTITUTIONS;EconomicOperands;1
IMPLEMENTATION EXPENSES;EconomicOperands;5
IN CONNECTION THEREWITH;LogicalConnectors;3
SUBPARAGRAPHS B C AND D;LegalReferences;1
SUBPARAGRAPHS C D AND E;LegalReferences;1
UNDERSERVED COMMUNITIES;EconomicOperands;2
AS SOON AS PRACTICABLE;Attributes;1
CUSTOMER NAME SECURITY;EconomicOperands;2
DEPOSITORY INSTITUTION;EconomicOperands;2
FINANCIAL INSTITUTIONS;EconomicOperands;2
GRAMM-LEACH-BLILEY ACT;LegalReferences;1
INSTITUTION-AFFILIATED;EconomicOperands;1
SUBCLAUSES I THROUGH V;LegalReferences;1
SUBCLAUSES I THROUGH X;LegalReferences;2
BUSINESS OF INSURANCE;EconomicOperands;1
CLAUSES I THROUGH III;LegalReferences;1
CLEARING ORGANIZATION;EconomicOperands;13
CONFLICTS OF INTEREST;EconomicOperands;4
FINANCIAL INSTITUTION;EconomicOperands;14
PREDOMINANTLY ENGAGED;EconomicOperands;3
RESOLUTION MECHANISMS;EconomicOperands;2
RULES OF CONSTRUCTION;Other;1
SUBPARAGRAPHS A AND B;LegalReferences;3
TO THE MAXIMUM EXTENT;Attributes;1
BANK HOLDING COMPANY;EconomicOperands;2
CLAUSES I THROUGH VI;LegalReferences;1
CONFLICT OF INTEREST;EconomicOperands;1
CORPORATE GOVERNANCE;EconomicOperands;2
DISTRICT OF COLUMBIA;EconomicOperands;2
IN DANGER OF DEFAULT;EconomicOperands;13
INSURED CREDIT UNION;EconomicOperands;1
LESS FREQUENTLY THAN;LogicalConnectors;1
PARAGRAPHS 13 AND 14;LegalReferences;1
REPURCHASE AGREEMENT;EconomicOperands;7
RISK-RELATED FACTORS;EconomicOperands;1
RULE OF CONSTRUCTION;Other;3
SUBCLAUSES I AND III;LegalReferences;1
COMPTROLLER GENERAL;EconomicOperands;3
CREDIT ENHANCEMENTS;EconomicOperands;1
DERIVATIVES MARKETS;EconomicOperands;1
FINANCIAL CONDITION;EconomicOperands;4
FINANCIAL STABILITY;EconomicOperands;12
INVESTOR PROTECTION;EconomicOperands;6
PARAGRAPHS 9 AND 10;LegalReferences;2
SECURITIES CONTRACT;EconomicOperands;5
SUBCLAUSES I AND IV;LegalReferences;1
SUBPARAGRAPH A OR B;LegalReferences;1
SUBPARAGRAPH G OR H;LegalReferences;1
SUBSECTIONS A AND B;LegalReferences;2
SUBSECTIONS B AND C;LegalReferences;1
12 USC 2001 ET SEQ;LegalReferences;1
BANKRUPTCY PROCESS;EconomicOperands;5
BOARD OF GOVERNORS;EconomicOperands;25
CLAUSES II AND III;LegalReferences;1
COMMODITY CONTRACT;EconomicOperands;6
COVERED SUBSIDIARY;EconomicOperands;14
FARM CREDIT SYSTEM;EconomicOperands;1
FEDERAL ASSISTANCE;EconomicOperands;2
FINANCIAL SERVICES;EconomicOperands;2
FOR THE PURPOSE OF;LogicalConnectors;7
FOREIGN GOVERNMENT;EconomicOperands;1
IN ACCORDANCE WITH;LogicalConnectors;52
IN CONFORMITY WITH;RegulatoryOperators;1
IN CONNECTION WITH;FunctionWords;29
INTERCONNECTEDNESS;EconomicOperands;1
PARAGRAPHS 1 AND 2;LegalReferences;2
PARAGRAPHS 2 AND 3;LegalReferences;3
RESOLUTION PROCESS;EconomicOperands;1
SITUATED CLAIMANTS;EconomicOperands;1
TOTAL CONSOLIDATED;EconomicOperands;5
TRANSFER OF ASSETS;EconomicOperands;5
UNITED STATES CODE;LegalReferences;7
WRIT OF CERTIORARI;LegalReferences;1
CUSTOMER PROPERTY;EconomicOperands;16
DEPOSIT INSURANCE;EconomicOperands;6
FINANCIAL COMPANY;EconomicOperands;61
FINANCIAL MARKETS;EconomicOperands;3
IN THE CONTEXT OF;FunctionWords;2
IN THE EVENT THAT;LogicalConnectors;4
INSURANCE COMPANY;EconomicOperands;13
MARKET DISCIPLINE;EconomicOperands;2
OFF-BALANCE SHEET;EconomicOperands;2
PARAGRAPH 9 OR 10;LegalReferences;1
PROTECTIVE DECREE;EconomicOperands;5
PUBLIC DISCLOSURE;EconomicOperands;1
SUBSECTION A OR B;LegalReferences;1
UNJUST ENRICHMENT;EconomicOperands;1
WRITTEN AGREEMENT;EconomicOperands;3
ATTORNEY GENERAL;EconomicOperands;7
CEASE-AND-DESIST;EconomicOperands;1
COMMODITY BROKER;EconomicOperands;2
COURT OF APPEALS;EconomicOperands;6
FINANCIAL SYSTEM;EconomicOperands;10
FOR THE PURPOSES;LogicalConnectors;1
FOREIGN EXCHANGE;EconomicOperands;1
FORWARD CONTRACT;EconomicOperands;6
FULLY GUARANTEED;EconomicOperands;2
GOLDEN PARACHUTE;EconomicOperands;1
LETTER OF CREDIT;EconomicOperands;1
MORTGAGE-RELATED;EconomicOperands;1
PARAGRAPH 1 OR 2;LegalReferences;1
PARAGRAPH 3 OR 5;LegalReferences;1
PERIOD BEGINNING;EconomicOperands;11
PURSUANT THERETO;LogicalConnectors;1
RESPONSIBILITIES;EconomicOperands;9
UNENFORCEABILITY;EconomicOperands;1
15 USC 78EEEB2C;LegalReferences;1
ADVERSE EFFECTS;EconomicOperands;7
ASSOCIATED WITH;FunctionWords;8
BANKRUPTCY CODE;EconomicOperands;33
COMPATIBLE WITH;EconomicOperands;1
CONFIDENTIALITY;EconomicOperands;2
FEDERAL RESERVE;EconomicOperands;4
FINANCIAL FIRMS;EconomicOperands;1
INSTRUMENTALITY;EconomicOperands;3
JUDICIAL REVIEW;EconomicOperands;2
LEGAL CERTAINTY;EconomicOperands;1
LOAN COMMITMENT;EconomicOperands;1
MAJORITY LEADER;EconomicOperands;1
MINORITY LEADER;EconomicOperands;2
NOTWITHSTANDING;LogicalConnectors;36
ORDINARY COURSE;EconomicOperands;3
RECOMMENDATIONS;EconomicOperands;4
REPRESENTATIVES;EconomicOperands;10
RESPONSIBLE FOR;EconomicOperands;8
SECTION 210C10B;LegalReferences;1
SECURITIES LAWS;EconomicOperands;2
STATE-CHARTERED;EconomicOperands;4
THE CLAYTON ACT;LegalReferences;3
THIS SUBSECTION;LegalReferences;41
WALKAWAY CLAUSE;EconomicOperands;4
WITH RESPECT TO;LogicalConnectors;92
ADMINISTRATION;EconomicOperands;2
ADMINISTRATIVE;EconomicOperands;15
ADVERSE EFFECT;EconomicOperands;1
AND REGULATION;EconomicOperands;4
AS A RESULT OF;LogicalConnectors;9
BOARD OF TRADE;EconomicOperands;3
COLLATERALIZED;EconomicOperands;1
COMMODITY SWAP;EconomicOperands;1
CONCENTRATIONS;EconomicOperands;2
CONSIDERATIONS;EconomicOperands;3
COUNTERPARTIES;EconomicOperands;6
CROSS-CURRENCY;EconomicOperands;1
DETERMINATIONS;Other;2
DISCRIMINATION;EconomicOperands;1
ELECTRONICALLY;EconomicOperands;1
FEDERAL AGENCY;EconomicOperands;11
IDENTIFICATION;EconomicOperands;1
IMPLEMENTATION;EconomicOperands;7
IN ADDITION TO;LogicalConnectors;3
IN THE CASE OF;LogicalConnectors;19
INTERCONNECTED;EconomicOperands;1
INVESTIGATIONS;EconomicOperands;5
NOT LATER THAN;LogicalConnectors;31
RECOMMENDATION;EconomicOperands;14
REHABILITATION;EconomicOperands;3
REORGANIZATION;EconomicOperands;2
REPRESENTATIVE;EconomicOperands;3
RESPONSIBILITY;EconomicOperands;4
SECTION 201A11;LegalReferences;4
SECTION 202A1A;LegalReferences;1
SECTION 202C1A;LegalReferences;1
SECTION 210A1A;LegalReferences;2
SECTION 210N14;LegalReferences;1
SMALL BUSINESS;EconomicOperands;1
STUDY REQUIRED;LegalReferences;2
SUBCHAPTER III;LegalReferences;1
SUBPARAGRAPH A;LegalReferences;45
SUBPARAGRAPH B;LegalReferences;14
SUBPARAGRAPH C;LegalReferences;3
SUBPARAGRAPH D;LegalReferences;3
SUBPARAGRAPH F;LegalReferences;1
SUBPARAGRAPH G;LegalReferences;1
SUBPARAGRAPH H;LegalReferences;1
SUBSECTION A11;LegalReferences;3
SWAP AGREEMENT;EconomicOperands;5
THIS PARAGRAPH;LegalReferences;30
WITH REGARD TO;LogicalConnectors;5
APPLICABILITY;FunctionWords;1
APPLICABLE TO;FunctionWords;9
AUTHORIZATION;RegulatoryOperators;2
AUTOMATICALLY;EconomicOperands;1
BALANCE SHEET;EconomicOperands;2
CERTIFICATION;EconomicOperands;1
CIRCUMVENTION;EconomicOperands;1
CLARIFICATION;EconomicOperands;2
CONGRESSIONAL;EconomicOperands;1
CONSIDERATION;EconomicOperands;6
CONSISTING OF;FunctionWords;1
CONSOLIDATION;EconomicOperands;4
CONTRIBUTIONS;EconomicOperands;1
CURRENCY SWAP;EconomicOperands;1
DETERMINATION;EconomicOperands;38
DIFFERENTIATE;EconomicOperands;1
DISCRETIONARY;EconomicOperands;1
DOCUMENTATION;EconomicOperands;4
EFFECTIVENESS;EconomicOperands;6
ESTABLISHMENT;RegulatoryOperators;8
EXPEDITIOUSLY;EconomicOperands;1
IN THE FUTURE;Attributes;2
INCORPORATION;EconomicOperands;1
INSUFFICIENCY;EconomicOperands;6
INTEREST RATE;EconomicOperands;4
INTERNATIONAL;EconomicOperands;13
INVESTIGATION;EconomicOperands;2
INVOLUNTARILY;EconomicOperands;2
MISCELLANEOUS;FunctionWords;2
MODIFICATIONS;EconomicOperands;1
NONDEFAULTING;EconomicOperands;1
NORMAL COURSE;EconomicOperands;2
OF SECURITIES;EconomicOperands;4
PARAGRAPH 10A;LegalReferences;1
PARAGRAPH 10B;LegalReferences;1
PARAGRAPH 12B;LegalReferences;1
PARAGRAPH 13A;LegalReferences;1
PARAGRAPH 13B;LegalReferences;1
PARAGRAPH 2BI;LegalReferences;3
PARTICIPATION;EconomicOperands;4
PROVIDED THAT;LogicalConnectors;2
PUBLIC POLICY;EconomicOperands;1
RAMIFICATIONS;EconomicOperands;1
RECORDKEEPING;EconomicOperands;3
REGARDLESS OF;LogicalConnectors;1
REGISTRATIONS;EconomicOperands;1
REGULATION OF;EconomicOperands;2
REIMBURSEMENT;EconomicOperands;8
SECTION 102A4;LegalReferences;2
SECTION 202A1;LegalReferences;1
SECTION 203C3;LegalReferences;2
SECTION 210A2;LegalReferences;1
SECTION 210A5;LegalReferences;1
SECTION 210B1;LegalReferences;1
SECTION 210C8;LegalReferences;1
SECTION 210N9;LegalReferences;1
SECTIONS 204D;LegalReferences;1
