PROSPECT;1
SATISFACTORY;1
KNOWLEDGE;2
PREDICTION;8
ACCRUE;1
FINDING;1
SUPPLEMENT;1
RECALLED;1
IRREVOCABLE;1
MEMORANDA;2
ANALYSES;4
EARLIEST;2
EFFORT;5
HAPPEN;1
VOLUNTARY;2
FINALISING;2
COMPLICATE;1
IMPROVED;4
ADDRESSES;4
POWER;1
IRREVERSIBLE;1
PRECEDING;1
SAFEHARBOUR;2
F1;2
OFFERS;1
RIGOR;1
PURSUANCE;1
UNVERIFIABLE;1
JURIDICAL;5
RATING;2
5	SEE;1
PRIMA;1
NECESSITY;2
SENTENCE;3
E4;1
MEETINGS;1
OBSTACLES;3
EXPEND;1
ANALYSED;1
E5;1
VITAL;1
129;1
TIMEFRAME;1
LED;2
SOVEREIGNTY;2
FEELING;1
AUTOMATIC;1
PROCEDURE;123
TREATYRELATED;5
EFFECTED;1
CONSENSUS;1
ATMOSPHERE;1
RECOGNISES;2
LOST;1
AVOIDING;6
F3;2
NONTAXATION;9
HTTP//WWWOECDORG/CTP/EOI/MANUAL;1
LAY;1
COMMUNICATION;1
FIDE;2
VIRTUALLY;1
ACCESSIBLE;1
FAITH;12
GREAT;2
PERTINENT;1
NORMAL;2
IMPOSING;2
F4;2
UNAVOIDABLE;1
PREFER;2
PROLONGED;2
UNIFORM;1
6385;1
TAXATION”;1
RESOLVE;17
HONEST;1
ADVISABLE;2
SUPPLEMENTAL;1
COMPANY’S;2
ELIGIBILITY;4
ENTERING;2
HYPOTHETICAL;2
PROACTIVELY;1
CAREFULLY;6
IMPLICATE;1
RECIPIENT;1
REALITIES;1
ASSERTS;1
UNILATERALLY;2
RETROACTIVELY;1
SECRETS;1
LENGTHEN;1
108;1
PROTECTION;1
NOTIFY;2
SANCTION;2
102;1
FORCE;1
101;1
AUTHORITY’S;1
ACHIEVING;3
DEVELOPMENTS;1
E3;2
HARBOURCREATED;1
NON;3
CONSEQUENCES;6
CHANCES;1
RESTRAINT;1
INTRODUCES;1
FACILITATED;1
TEND;3
MINIMISED;1
EARMARKED;1
RESOURCEINTENSIVE;1
SECONDARY;29
OPINIONS;1
CODES;1
SIMULTANEOUSLY;1
RECIPIENTS;1
PERMITS;1
ERROR;1
1	MEMBER;1
STRAIN;1
ELEMENTS;5
KNOW;1
COOPERATION;8
CANCELLED;1
TRULY;1
MEETING;1
WELLESTABLISHED;1
2	CONVENTION;1
PREVENTED;1
RECEIPT;2
OVERSTATE;1
BEARS;2
COLLATING;1
ELECTIVE;4
COMMITTED;2
COMPELLED;2
BONA;2
EXPIRED;2
DETERRENTS;1
UNSATISFACTORY;1
CURRENTLY;1
REPATRIATING;1
F;5
AFFORD;1
PLAIN;1
CHARACTERISE;1
APPARENT;1
CORRECTNESS;1
PUBLISH;2
FOREGOING;3
CONTENT;1
TIMELIMIT;1
91;2
IMPLICATION;2
92;1
95;1
CONCURRING;2
96;1
IMPLEMENTS;1
1990;2
REVERSING;1
1992;1
1995;3
F5;1
INITIATED;4
MISREPRESENTATION;1
COMPLEXITIES;1
COMPLYING;3
PLAUSIBLE;2
WRONG;1
SUSPENDED;3
LOSE;1
ACCEPTING;1
STRUCTURE;2
SPECIALISED;1
NEGOTIATION;2
REACHING;3
“ADDITIONAL;1
SCALES;1
DESCRIBE;2
DISAGREEMENT;1
REPRESENTATIVES;1
“EXCESSIVE”;1
POSSIBILITIES;5
PROCEEDINGS;6
DRAFT;1
PREDICTED;1
INDUSTRYWIDE;1
RIGOROUS;1
ENHANCE;2
RECOMMENDS;1
JUDGMENT;1
ASSURANCE;2
SUPPLEMENTED;1
RETALIATORY;2
ESCAPING;1
PRESENTING;2
INDICATED;1
FIELDS;2
SETTLED;2
STAKEHOLDER;1
WISHING;1
GOVERNING;3
PRESENTS;1
INDICATES;3
DEPLOYED;1
SPECIFICITY;1
PROGRAM;7
NEGOTIATING;1
RELIEVES;1
TAX”;1
SHELTER;1
ARISES;4
RESERVED;1
EXAMINER;1
UNDERTAKING;3
MISUNDERSTANDING;2
UNFORESEEABLE;1
PROJECT;1
CLASSES;1
EXEMPTED;1
CANCEL;1
FACTUAL;5
TEMPTED;1
ARISEN;1
HARBOURS;50
DRAFTED;2
APPEALS;2
PUBLISHING;1
JUDGMENTS;1
121;1
BIND;1
ACCEPTANCE;3
122;1
DIFFERENTIATE;1
COMMENCED;1
IMPUTE;1
AGREEMENTS;12
INFLUENCES;1
HANDS;5
DOWNWARD;1
EXACT;2
AWAY;1
RAISING;1
REVISION;1
ONEROUS;2
TIMECONSUMING;5
WAIVE;2
INCENTIVE;5
FRUSTRATE;2
RECORDING;2
RENEWING;1
TRENDS;1
ROUTING;1
FILE;3
SOUNDLY;2
3	SEE;1
“SMALL”;1
HIGHERRISK;1
DIVERTED;1
TAXPAYERS”;1
27;1
TAXPAYERS’;3
ASSURE;1
NONPRO;1
28;2
CONSEQUENT;1
RE;1
CONCENTRATE;1
SUBSTITUTE;2
OVERSTRETCH;1
INSOFAR;1
2015;1
ADVERSELY;1
IMPROPERLY;1
CONFORMITY;2
ENVISIONS;2
ADOPTS;1
CORRESPONDENCE;1
SHOPPING”;1
REDETERMINED;1
COSTLY;4
DISPROVING;1
INCREASINGLY;2
“NOFAULT”;2
PROPOSES;1
ENQUIRIES;2
UNDERSTATED;1
BALANCED;1
COMPLIED;4
CAUSE;1
SPECIALLY;1
FEEL;1
FAULT”;1
LINKS;2
PROGRAMS;2
UNREASONABLE;1
COSTEFFICIENT;1
BOOKS;1
BEGUN;1
MONEY;1
BARRIERS;1
OCCASION;1
EVALUATIONS;2
APA;112
“MUST;1
PREVENTION;3
PROPOSING;1
STATUTES;1
DISAGREE;1
RETALIATION;1
QUICKLY;1
DISGUISE;1
88;1
OCTOBER;1
“COMPENSATING;1
COMING;2
82;1
EFFORTS;6
AWARE;4
POPULATION;1
BARRIER;1
EXACTLY;1
COMMUNICATE;1
AGREEMENT”;1
OBSERVE;1
1999;1
COMPETENT;76
INHERENT;1
LENGTH”;1
E1;3
INQUIRIES;1
E2;3
FAIRLY;1
ENFORCED;1
INVESTIGATED;1
OBSERVATION;1
109;1
LODGING;1
UPDATE;2
RELATIONS;1
INTENSIVE;1
LIES;1
INSTRUCT;1
CAPITALISATION”;1
REASSESSMENT;2
STIMULATE;1
FORCED;1
NEGOTIATED;3
RECEIVED;1
ERODE;1
SIGNED;1
LACKS;1
INITIATE;3
CAPRICIOUS;1
PRESCRIPTIVE;1
SUSPENSION;4
ASSESSMENTS;6
EXAMINERS;10
CLARIFIES;1
EFFICIENTLY;2
COURT;2
UNDERPAYMENTS;2
INADEQUATE;1
TREATIES;8
COMPLICATIONS;2
BORROWINGS;1
DRAWN;1
MERE;1
WORTHWHILE;1
MUTUAL;145
DANGER;1
COMPLEMENTED;1
INSUFFICIENTLY;1
PREFERENTIAL;1
FACIE;1
ADMINISTRATION’S;2
COMMUNITIES;1
COMMIT;1
PROGRAMME;13
ARRANGE;1
HAPPENS;1
EXCHANGED;1
INVESTIGATIONS;1
CLAUSE;4
OVERRIDES;1
DETERRED;1
INVOCATION;1
STEM;1
INCOMPATIBILITY;1
WEIGH;1
OBLIGATION;3
PROGRAMMES;3
2124;2
UNDERSTANDINGS;1
PROCEEDING;4
IMPOSITION;3
16;4
OVERLY;2
99;1
SIZABLE;2
UNCOOPERATIVE;1
CONFRONTATIONAL;1
NARROW;1
SPEED;1
DISCUSS;2
SPECIFY;2
INSPECTORS;5
AMENDING;1
INTERPRETATION;2
COMPLETE;2
EXTENSION;7
STATED;1
RESTS;1
ABSTRACT;1
UNDERSTATEMENT;7
RESOLVING;9
ENTERPRISES2;1
UNAMBIGUOUSLY;1
DURATION;2
“IS;1
EXAMINING;2
RESOURCE;2
DISPROPORTIONATE;2
SEEKING;3
RECLASSIFYING;2
INSIGHT;2
RECOVERS;1
SITUATED;1
GOVERNMENTTOGOVERNMENT;1
ADJUSTMENT”;1
WWWOECDORG/TAX/BEPS/COUNTRYMAPPROFILESHTM;1
CANCELLATION;2
UNNECESSARILY;1
GAINING;1
UNCOLLECTED;1
“TAXATION;1
ASSERTION;1
EVADE;2
CHOOSES;1
TENDS;1
MISUSED;1
AMOUNT”;2
79;1
ELECTING;3
ARTICLES;2
UNSUBSTANTIATED;1
SKILLS;1
REASONING;1
COMPLIANT;1
SOLVED;1
107;1
RENEGOTIATE;1
ENTERPRISES’;5
D2;1
D3;1
SOLVING;1
EUROPEAN;2
REMEDIES;1
EVOLVES;1
INDEPENDENTLY;1
FOLLOWED;4
UNAVAILABLE;2
EXTEND;3
AUTHORISED;3
RANGES;3
PERMITTING;1
ASSERTIONS;1
PROFIT	SHIFTING	PROJECT	OECD	PARIS	AVAILABLE	AT;1
PRECEDENTIAL;1
PRECISE;1
EXACERBATED;1
WILLINGNESS;1
WWWOECDORG/TAX/DISPUTE/BEPSACTION14ONMOREEFFECTIVEDISPUTE;1
CHALLENGED;1
90/436/EEC;1
PREVENTING;1
CONTRACTING;14
EXPERTS;3
WORKABLE;2
REFUSES;1
REPRESENTATIONS;2
COINCIDE;2
F2;2
LAST;1
STATISTICS3;1
ABOVEMENTIONED;1
ENTITLEMENT;1
PRACTICABLY;1
NATIONAL;2
PROCESSING;2
UNNECESSARY;2
MODULE;1
FACETOFACE;2
SAVINGS;3
REPRESENTATIVE;1
FALSE;1
POORLY;1
GAINED;1
IMPOSES;1
6567;1
131;1
REMEDYING;1
INVOKING;1
UNSTABLE;1
GOES;2
NONBINDING;2
LETTING;1
HANDLING;1
SHORT;1
PROMPTED;1
RESERVATIONS;2
“SAFE;2
CONTAIN;1
TIED;1
TERRITORIES;1
STATIC;1
SHELTERED;1
UNDERTAXATION;1
PARTICULARITIES;1
OPINION;2
93;1
AVENUES;2
ENCOURAGED;12
MULTINATIONAL;1
PERVERSE;2
NOTIFICATION;3
ADJUSTING;2
SERVE;4
CONVENTION”;2
ADMINISTRATIONS’;2
OECD’S;1
SIMULTANEOUS;49
INITIATION;1
NORDIC;2
COOPERATIVE;3
CONSCIENTIOUS;1
EXPOSURE;1
SWIFT;1
RELYING;1
OUTSET;1
WELLFOUNDED;1
“CONSIDERS;1
LIBERTY;1
DEALINGS;1
OFFSETTING;1
INQUIRY;3
INDUCE;2
ROUTINELY;2
NONADVERSARIAL;3
COUNTRIES’;5
DISAGREEMENTS;2
RECEIVABLE;2
REQUESTED;5
CUSTOMARY;1
EVENTUAL;1
DEFICIENCY;4
DEMANDS;5
SATISFIED;3
MIRRORING;1
NONMONETARY;1
EXPERTISE;2
WWWOECDORG/TAX/BEPS/BEPSABOUTHTM#MEMBERSHIP;1
COMPREHENSIVELY;1
PURSUING;1
ATTRIBUTES;1
AVOIDED;5
PROVISION;26
TAXPAYER”;1
STAFF;2
SPECIALIST;3
HARSH;3
CONSCIOUS;1
ARBITRARY;1
BILATERALLY;1
SPECIALISE;1
97;1
INTERNATIONALISATION;1
EXPAND;1
LITIGATION;9
EFFECTIVE;10
ARRANGEMENTS6;1
106;1
CRITICALLY;1
ARMS;1
ARTIFICIAL;1
CONVENTIONS;2
TRANSMITTED;1
VERIFYING;1
MISLEADING;1
“ACT;1
EXPIRATION;1
KNOWLEDGEABLE;1
BEPS4;1
PROMOTE;6
OCCURS;1
C5;2
CLOSELY;2
SORT;1
OPT;1
“ADJUSTMENT;1
CENTRE;1
OBJECTION;1
CHARACTER;1
“ENDEAVOUR;1
TAXPAYER’S;23
CONVENTION1;1
OVERLAP;1
ADVISING;1
MISUSE;2
OPTIMAL;1
SELFASSESSMENT;1
