RegulatoryOperators;ENSURES;26
RegulatoryOperators;EVALUATE;1
RegulatoryOperators;REQUIRE;49
RegulatoryOperators;DEEMED;44
RegulatoryOperators;RESTRICT;1
RegulatoryOperators;IMPLEMENTING;2
RegulatoryOperators;TREATMENT;76
RegulatoryOperators;RECOMMENDATION;1
RegulatoryOperators;LIMITATIONS;6
RegulatoryOperators;PREVENT;30
RegulatoryOperators;MITIGATE;9
RegulatoryOperators;DETERMINES;5
RegulatoryOperators;REQUIRED;213
RegulatoryOperators;DETERMINED;68
RegulatoryOperators;REGULATED;6
RegulatoryOperators;DETERMINE;57
RegulatoryOperators;PERMIT;8
RegulatoryOperators;EXCEPTIONS;2
RegulatoryOperators;APPLY;378
RegulatoryOperators;REQUIRES;36
RegulatoryOperators;RESTRICTIONS;2
RegulatoryOperators;EXEMPTION;57
RegulatoryOperators;PRESCRIBED;2
RegulatoryOperators;SUBJECTING;3
RegulatoryOperators;REQUEST;2
RegulatoryOperators;EXCEPTION;17
RegulatoryOperators;ENSURING;17
RegulatoryOperators;RECOMMENDATIONS;1
RegulatoryOperators;TREATED;126
RegulatoryOperators;ENFORCE;1
RegulatoryOperators;COMPLY;6
RegulatoryOperators;PRESUMED;1
RegulatoryOperators;CONFORM;9
RegulatoryOperators;SHALL;11
RegulatoryOperators;MAY;332
RegulatoryOperators;ESTABLISH;11
RegulatoryOperators;PRESCRIBE;2
RegulatoryOperators;SUBMIT;1
RegulatoryOperators;LIMITING;9
RegulatoryOperators;DEEMS;2
RegulatoryOperators;ENSURE;72
RegulatoryOperators;EXEMPT;36
RegulatoryOperators;PERMITTED;21
RegulatoryOperators;EXEMPTIONS;10
LogicalConnectors;THEN;106
LogicalConnectors;PARTICULARLY;14
LogicalConnectors;ADDITIONALLY;2
LogicalConnectors;THOUGH;5
LogicalConnectors;PREVIOUSLY;16
LogicalConnectors;ALTERNATIVELY;7
LogicalConnectors;FURTHERMORE;28
LogicalConnectors;REGARDING;3
LogicalConnectors;LIKEWISE;3
LogicalConnectors;WHILE;64
LogicalConnectors;ACCORDINGLY;34
LogicalConnectors;SPECIFICALLY;29
LogicalConnectors;ALTHOUGH;23
LogicalConnectors;INSTEAD;13
LogicalConnectors;UNLESS;19
LogicalConnectors;ACTUALLY;13
LogicalConnectors;CONCERNING;3
LogicalConnectors;OTHERWISE;43
LogicalConnectors;ALBEIT;1
LogicalConnectors;EQUALLY;8
LogicalConnectors;LIKE;6
LogicalConnectors;RATHER;42
LogicalConnectors;SO;40
LogicalConnectors;NONETHELESS;7
LogicalConnectors;HOWEVER;198
LogicalConnectors;BUT;113
LogicalConnectors;NEXT;12
LogicalConnectors;NOTABLY;2
LogicalConnectors;ALSO;196
LogicalConnectors;WHOLE;10
LogicalConnectors;WERE;53
LogicalConnectors;NOTWITHSTANDING;3
LogicalConnectors;FURTHER;141
LogicalConnectors;SUBSEQUENTLY;5
LogicalConnectors;FIRST;119
LogicalConnectors;SOLELY;14
LogicalConnectors;GRANTED;8
LogicalConnectors;CONSIDERING;6
LogicalConnectors;EVENTUALLY;4
LogicalConnectors;EXCEED;18
LogicalConnectors;REGARDLESS;16
LogicalConnectors;FOR;1420
LogicalConnectors;SIMILARLY;24
LogicalConnectors;INDEED;2
LogicalConnectors;WHEREAS;8
LogicalConnectors;SINCE;16
LogicalConnectors;THUS;44
LogicalConnectors;ESPECIALLY;3
LogicalConnectors;SIMILAR;57
LogicalConnectors;SECOND;82
LogicalConnectors;BECAUSE;187
LogicalConnectors;THEREFORE;158
LogicalConnectors;HENCE;3
LogicalConnectors;MOREOVER;14
LogicalConnectors;BEFORE;85
LogicalConnectors;LASTLY;1
LogicalConnectors;WAS;85
LogicalConnectors;IF;274
LogicalConnectors;AND;2016
LogicalConnectors;REPRESENT;10
LogicalConnectors;BRIEFLY;1
LogicalConnectors;STILL;17
LogicalConnectors;CONVERSELY;1
LogicalConnectors;GREATER;12
LogicalConnectors;GRANTING;5
LogicalConnectors;NEVERTHELESS;7
LogicalConnectors;CONSEQUENTLY;6
LogicalConnectors;AFTER;60
LogicalConnectors;OVERALL;31
LogicalConnectors;AS;896
LogicalConnectors;SAME;242
LogicalConnectors;YET;4
LogicalConnectors;FINALLY;13
LogicalConnectors;INITIALLY;5
LogicalConnectors;INCLUDING;87
LogicalConnectors;EITHER;41
LogicalConnectors;DESPITE;2
LogicalConnectors;NOT;790
LogicalConnectors;OR;949
LogicalConnectors;NOR;7
LogicalConnectors;TOO;2
EconomicOperands;MODIFICATIONS;6
EconomicOperands;TRANSACTION;26
EconomicOperands;ACQUIRING;8
EconomicOperands;INSURERS;1
EconomicOperands;PERFORM;3
EconomicOperands;PAY;24
EconomicOperands;OBTAIN;4
EconomicOperands;ENTITY;861
EconomicOperands;ACHIEVES;2
EconomicOperands;EFFICIENCY;2
EconomicOperands;LEGACY;1
EconomicOperands;AGENTS;1
EconomicOperands;ASSET;98
EconomicOperands;EXTENT;47
EconomicOperands;DEMAND;1
EconomicOperands;RAISED;6
EconomicOperands;ORDER;95
EconomicOperands;ECONOMY;6
EconomicOperands;AVAILABLE;27
EconomicOperands;RELY;8
EconomicOperands;EFFECTIVENESS;4
EconomicOperands;UK;1
EconomicOperands;INFORM;2
EconomicOperands;CONSOLIDATION;24
EconomicOperands;STRUCTURED;5
EconomicOperands;INTERMEDIARIES;1
EconomicOperands;INVOLVE;2
EconomicOperands;SOURCES;8
EconomicOperands;COMPENSATION;40
EconomicOperands;POINTS;1
EconomicOperands;GOALS;1
EconomicOperands;POSITIONS;3
EconomicOperands;ACTION;34
EconomicOperands;LEASE;10
EconomicOperands;CONDITIONS;38
EconomicOperands;TYPES;17
EconomicOperands;ACTIVITIES;50
EconomicOperands;RISK;89
EconomicOperands;NATURE;11
EconomicOperands;PROVIDE;67
EconomicOperands;OVERVIEW;13
EconomicOperands;AVOID;47
EconomicOperands;MEASUREMENT;3
EconomicOperands;COMPANIES;25
EconomicOperands;PERIOD;113
EconomicOperands;ENGAGING;1
EconomicOperands;METHODOLOGY;15
EconomicOperands;IMPROVEMENTS;1
EconomicOperands;BUSINESSES;26
EconomicOperands;REPORTS;6
EconomicOperands;YEAR;331
EconomicOperands;INTERNATIONAL;48
EconomicOperands;TRANSACTIONS;58
EconomicOperands;DEBT;3
EconomicOperands;STOCK;43
EconomicOperands;INDEPENDENT;19
EconomicOperands;AUSTRALIA;2
