RegulatoryOperators;DEEMED;16
RegulatoryOperators;EVALUATE;19
RegulatoryOperators;REQUIRE;86
RegulatoryOperators;RECOMMEND;1
RegulatoryOperators;ENSURES;4
RegulatoryOperators;RESTRICT;2
RegulatoryOperators;IMPLEMENTING;20
RegulatoryOperators;TREATMENT;20
RegulatoryOperators;RECOMMENDATION;3
RegulatoryOperators;APPROVAL;15
RegulatoryOperators;REGULATE;1
RegulatoryOperators;REPEALED;1
RegulatoryOperators;LIMITATIONS;37
RegulatoryOperators;PREVENT;22
RegulatoryOperators;MITIGATE;4
RegulatoryOperators;DETERMINES;15
RegulatoryOperators;APPROVALS;2
RegulatoryOperators;ENFORCING;4
RegulatoryOperators;REQUIRED;170
RegulatoryOperators;DETERMINED;80
RegulatoryOperators;REGULATED;5
RegulatoryOperators;CONFORM;7
RegulatoryOperators;DETERMINE;146
RegulatoryOperators;PERMIT;6
RegulatoryOperators;EXCEPTIONS;6
RegulatoryOperators;APPLY;101
RegulatoryOperators;REQUIRES;59
RegulatoryOperators;AUTHORIZED;4
RegulatoryOperators;EXEMPTION;2
RegulatoryOperators;PRESCRIBED;9
RegulatoryOperators;SUPERVISE;2
RegulatoryOperators;REQUEST;54
RegulatoryOperators;EXCEPTION;5
RegulatoryOperators;ENSURING;15
RegulatoryOperators;RECOMMENDATIONS;16
RegulatoryOperators;TREATED;19
RegulatoryOperators;ENFORCE;6
RegulatoryOperators;COMPLY;31
RegulatoryOperators;PRESUMED;5
RegulatoryOperators;RESTRICTIONS;4
RegulatoryOperators;SHALL;12
RegulatoryOperators;MAY;1335
RegulatoryOperators;ESTABLISH;47
RegulatoryOperators;PRESCRIBE;5
RegulatoryOperators;SUBMIT;12
RegulatoryOperators;LIMITING;4
RegulatoryOperators;DEEMS;1
RegulatoryOperators;ENSURE;91
RegulatoryOperators;EXEMPT;7
RegulatoryOperators;REQUESTS;19
RegulatoryOperators;PERMITTED;7
RegulatoryOperators;EXEMPTIONS;5
LogicalConnectors;THEN;88
LogicalConnectors;PARTICULARLY;40
LogicalConnectors;SPECIFICALLY;23
LogicalConnectors;THOUGH;37
LogicalConnectors;PREVIOUSLY;11
LogicalConnectors;ALTERNATIVELY;19
LogicalConnectors;FURTHERMORE;15
LogicalConnectors;EXCEED;5
LogicalConnectors;INCIDENTALLY;3
LogicalConnectors;WHILE;128
LogicalConnectors;ACCORDINGLY;48
LogicalConnectors;TOO;18
LogicalConnectors;ALTHOUGH;39
LogicalConnectors;GREATER;56
LogicalConnectors;UNLESS;25
LogicalConnectors;ACTUALLY;31
LogicalConnectors;OTHERWISE;33
LogicalConnectors;EQUALLY;8
LogicalConnectors;ADDITIONALLY;5
LogicalConnectors;LIKE;18
LogicalConnectors;RATHER;54
LogicalConnectors;WAS;166
LogicalConnectors;NONETHELESS;7
LogicalConnectors;HOWEVER;229
LogicalConnectors;BUT;207
LogicalConnectors;NEXT;16
LogicalConnectors;NOTABLY;1
LogicalConnectors;ALSO;436
LogicalConnectors;WERE;93
LogicalConnectors;NOTWITHSTANDING;9
LogicalConnectors;SO;109
LogicalConnectors;SUBSEQUENTLY;7
LogicalConnectors;STILL;36
LogicalConnectors;CONSEQUENTLY;16
LogicalConnectors;CONCERNING;18
LogicalConnectors;CONSIDERING;33
LogicalConnectors;EVENTUALLY;8
LogicalConnectors;REGARDING;62
LogicalConnectors;REGARDLESS;13
LogicalConnectors;BESIDES;4
LogicalConnectors;FOR;2371
LogicalConnectors;SIMILARLY;23
LogicalConnectors;INDEED;4
LogicalConnectors;WHEREAS;12
LogicalConnectors;SINCE;60
LogicalConnectors;THUS;78
LogicalConnectors;GRANTED;7
LogicalConnectors;SIMILAR;157
LogicalConnectors;AS;1630
LogicalConnectors;THEREFORE;119
LogicalConnectors;FURTHER;132
LogicalConnectors;HENCE;20
LogicalConnectors;MOREOVER;15
LogicalConnectors;BEFORE;55
LogicalConnectors;LASTLY;1
LogicalConnectors;WHOLE;27
LogicalConnectors;FIRST;83
LogicalConnectors;AND;5199
LogicalConnectors;REPRESENT;12
LogicalConnectors;NAMELY;7
LogicalConnectors;BECAUSE;125
LogicalConnectors;CONVERSELY;5
LogicalConnectors;ESPECIALLY;84
LogicalConnectors;GRANTING;2
LogicalConnectors;INITIALLY;13
LogicalConnectors;SOLELY;13
LogicalConnectors;IF;497
LogicalConnectors;AFTER;80
LogicalConnectors;OVERALL;43
LogicalConnectors;SECOND;36
LogicalConnectors;SAME;188
LogicalConnectors;YET;9
LogicalConnectors;FINALLY;13
LogicalConnectors;NEVERTHELESS;13
LogicalConnectors;INCLUDING;156
LogicalConnectors;EITHER;69
LogicalConnectors;SECONDLY;6
LogicalConnectors;DESPITE;14
LogicalConnectors;NOT;917
LogicalConnectors;INSTEAD;20
LogicalConnectors;OR;1640
LogicalConnectors;NOR;11
EconomicOperands;MODIFICATIONS;7
EconomicOperands;ACQUIRING;10
EconomicOperands;SANCTIONS;2
EconomicOperands;PERFORM;50
EconomicOperands;POSITIONS;11
EconomicOperands;BORROWING;3
EconomicOperands;OBTAIN;34
EconomicOperands;EFFICIENCY;15
EconomicOperands;DEMAND;18
EconomicOperands;TERMINOLOGY;1
EconomicOperands;ENFORCEMENT;12
EconomicOperands;ENGAGE;21
EconomicOperands;INTERMEDIARIES;5
EconomicOperands;ACTION;64
EconomicOperands;INSPECTION;5
EconomicOperands;TRANSACTIONS;671
EconomicOperands;PERIOD;80
EconomicOperands;BUSINESSES;15
EconomicOperands;BANKS;1
EconomicOperands;NATURE;82
EconomicOperands;LEASE;2
EconomicOperands;ASSETS;258
EconomicOperands;EXPLANATION;13
EconomicOperands;ANNUAL;48
EconomicOperands;FRANCE;8
EconomicOperands;STABILITY;1
EconomicOperands;CHARGE;55
EconomicOperands;LAW;175
EconomicOperands;INSTITUTIONS;6
EconomicOperands;EVOLUTION;5
EconomicOperands;USED;337
EconomicOperands;ADVICE;17
EconomicOperands;CAPITALIZED;4
EconomicOperands;G;11
EconomicOperands;DEFINED;47
EconomicOperands;PRODUCTS;152
EconomicOperands;INDUSTRIAL;5
EconomicOperands;COMMODITY;38
EconomicOperands;LOAN;12
EconomicOperands;AFRICA;32
EconomicOperands;INTENT;2
EconomicOperands;RESULT;143
EconomicOperands;INVESTMENT;52
EconomicOperands;ACQUIRE;12
EconomicOperands;FORMATION;2
EconomicOperands;AVOIDS;3
EconomicOperands;DECISION-MAKING;11
EconomicOperands;RISK-ADJUSTED;2
EconomicOperands;COLLECT;5
EconomicOperands;IDENTIFY;67
EconomicOperands;RECOMMENDATION;3
EconomicOperands;HOME;2
EconomicOperands;LIMITATIONS;37
EconomicOperands;DEFINITION;40
EconomicOperands;CAPACITY;95
EconomicOperands;REMAIN;10
EconomicOperands;MEMBER;49
EconomicOperands;COMMITTEE;28
EconomicOperands;CONSULT;7
EconomicOperands;OFFSHORE;12
EconomicOperands;INTERPRETATIONS;2
EconomicOperands;GOODS;154
EconomicOperands;ITALY;1
EconomicOperands;FEDERAL;9
EconomicOperands;DETERMINING;77
EconomicOperands;DOMESTIC;180
EconomicOperands;OBJECTIVE;28
EconomicOperands;SHAREHOLDERS;4
EconomicOperands;ORGANIZED;11
EconomicOperands;SPONSOR;1
EconomicOperands;DECLARATION;3
EconomicOperands;OPERATIONS;101
EconomicOperands;NOTICE;21
EconomicOperands;CONTROLLED;279
EconomicOperands;IMPORTANCE;36
EconomicOperands;DATE;59
EconomicOperands;DATA;210
EconomicOperands;ACQUISITIONS;2
EconomicOperands;DIVERSIFICATION;1
EconomicOperands;INCIDENTAL;15
EconomicOperands;COMPETITION;12
EconomicOperands;AMOUNT;91
EconomicOperands;INCORPORATED;12
EconomicOperands;STUDY;31
EconomicOperands;SUPERVISION;2
EconomicOperands;LIQUIDITY;2
EconomicOperands;PUBLICLY;18
EconomicOperands;HEALTH;1
EconomicOperands;LICENSING;17
EconomicOperands;REFORMS;3
EconomicOperands;BACKUP;2
EconomicOperands;TRANSACTION;413
EconomicOperands;ENTITY;156
EconomicOperands;AGENTS;6
EconomicOperands;ECONOMY;28
EconomicOperands;AVAILABLE;241
EconomicOperands;RELY;14
EconomicOperands;BACK-UP;4
EconomicOperands;SOURCES;41
EconomicOperands;GOALS;7
EconomicOperands;CONDITIONS;92
EconomicOperands;STANDARDIZATION;1
EconomicOperands;AMOUNTS;17
EconomicOperands;AVOID;50
EconomicOperands;COMPANIES;238
EconomicOperands;RETURNS;62
EconomicOperands;IMPROVEMENTS;4
EconomicOperands;REPORTS;52
EconomicOperands;RISK-TAKING;1
EconomicOperands;STOCK;12
EconomicOperands;CONDUCTING;21
EconomicOperands;AUSTRALIA;7
EconomicOperands;OBJECTIVES;24
EconomicOperands;REGULATIONS;74
EconomicOperands;EFFECTS;22
EconomicOperands;TRANSPARENCY;13
EconomicOperands;SERVED;2
EconomicOperands;INSPECTIONS;1
EconomicOperands;COMMENCING;1
EconomicOperands;STRUCTURED;8
EconomicOperands;BUSINESS;389
EconomicOperands;COUNTRY;407
EconomicOperands;REDUCE;42
EconomicOperands;OPERATIONAL;26
EconomicOperands;LOCATED;42
EconomicOperands;SHARES;16
EconomicOperands;REGISTRATION;4
EconomicOperands;INDIRECT;34
EconomicOperands;ADEQUACY;1
EconomicOperands;FINAL;46
EconomicOperands;OBTAINED;26
EconomicOperands;BEGIN;5
EconomicOperands;MANAGED;7
EconomicOperands;JOINT;29
EconomicOperands;PROFIT;514
EconomicOperands;REPORTING;48
EconomicOperands;MEASUREMENT;10
EconomicOperands;DOCTRINES;1
EconomicOperands;BRAZIL;27
EconomicOperands;MONITOR;9
EconomicOperands;CLASSIFICATION;10
EconomicOperands;POSE;3
EconomicOperands;DISCOUNTS;13
EconomicOperands;EU;24
EconomicOperands;ACTING;8
EconomicOperands;CONTINUE;17
EconomicOperands;SERVICING;1
EconomicOperands;TIME;172
EconomicOperands;JAPAN;29
EconomicOperands;INSURERS;1
EconomicOperands;INSURANCE;6
EconomicOperands;ORIGINS;2
EconomicOperands;TAXATION;199
EconomicOperands;WEAKNESSES;12
EconomicOperands;NETHERLANDS;8
EconomicOperands;TREATMENT;20
EconomicOperands;BOLIVIA;1
EconomicOperands;TECHNIQUES;14
EconomicOperands;MANAGEMENT;105
EconomicOperands;LOCATIONS;11
EconomicOperands;RAISED;5
EconomicOperands;MODELS;21
EconomicOperands;CONFIDENCE;8
EconomicOperands;EFFECTIVENESS;10
EconomicOperands;REPRESENT;12
EconomicOperands;SELLING;19
EconomicOperands;LENDING;1
EconomicOperands;EXAMINE;13
EconomicOperands;CHINA;95
EconomicOperands;BRANCH;5
EconomicOperands;DISTRIBUTION;66
EconomicOperands;HOUSING;1
EconomicOperands;CREATION;33
EconomicOperands;EXCEED;5
EconomicOperands;CORPORATE;41
EconomicOperands;ACQUISITION;28
EconomicOperands;PRIVATE;14
EconomicOperands;UNDERSTANDING;59
EconomicOperands;ENTITIES;124
EconomicOperands;CLASS;2
EconomicOperands;EXTERNALLY;2
EconomicOperands;JURISDICTION;80
EconomicOperands;REORGANIZED;1
EconomicOperands;DELIVERY;10
EconomicOperands;COVERAGE;4
EconomicOperands;RECOMMEND;1
EconomicOperands;SPONSORSHIP;1
EconomicOperands;CONFIDENTIALITY;10
EconomicOperands;RIGHT;29
EconomicOperands;SIMPLIFICATION;6
EconomicOperands;HYBRID;5
EconomicOperands;QUALIFIED;9
EconomicOperands;ROLE;30
EconomicOperands;REQUESTS;19
EconomicOperands;SUBSIDIARIES;43
EconomicOperands;PAY;44
EconomicOperands;ACHIEVES;1
EconomicOperands;ASSET;30
EconomicOperands;EXTENT;60
EconomicOperands;AVAILABILITY;30
EconomicOperands;EXPENSE;14
EconomicOperands;INVOLVE;59
EconomicOperands;COMPENSATION;43
EconomicOperands;PERU;1
EconomicOperands;EMPLOYEE;9
EconomicOperands;ACTIVITIES;262
EconomicOperands;RISK;532
EconomicOperands;FACILITY;2
EconomicOperands;WEAKNESS;7
EconomicOperands;METHODOLOGY;29
EconomicOperands;DEBT;19
EconomicOperands;INDEPENDENT;220
EconomicOperands;ACTIONS;53
EconomicOperands;CULTURE;6
EconomicOperands;POLICIES;32
EconomicOperands;ENSURES;4
EconomicOperands;GROUP;431
EconomicOperands;CONSOLIDATED;18
EconomicOperands;INITIAL;40
EconomicOperands;DIRECT;69
EconomicOperands;EXISTING;50
EconomicOperands;HELD;18
EconomicOperands;SUBMIT;12
EconomicOperands;PROCEDURES;102
EconomicOperands;MEASURING;3
EconomicOperands;STRESS;1
EconomicOperands;KOREA;9
EconomicOperands;ORDER;128
EconomicOperands;FRAMEWORK;31
EconomicOperands;OWNERSHIP;46
EconomicOperands;EXAMINATIONS;10
EconomicOperands;FUNDING;31
EconomicOperands;THEORY;6
EconomicOperands;PRIOR;17
EconomicOperands;S;5
EconomicOperands;CONCENTRATED;3
EconomicOperands;PROVIDED;187
EconomicOperands;FINANCIAL;221
EconomicOperands;PROVIDES;73
EconomicOperands;REVENUES;11
EconomicOperands;COMMERCIAL;86
EconomicOperands;OFFICERS;27
EconomicOperands;ELIMINATE;23
EconomicOperands;DUPLICATION;16
EconomicOperands;REORGANIZATION;3
EconomicOperands;ABILITY;35
EconomicOperands;UNIFORMITY;7
EconomicOperands;GOVERNANCE;4
EconomicOperands;COMMENCE;1
EconomicOperands;EXERCISE;29
EconomicOperands;SHORT-TERM;5
EconomicOperands;CATEGORY;38
EconomicOperands;EXCHANGE;50
EconomicOperands;RESPONDING;4
EconomicOperands;DIVERSITY;1
EconomicOperands;RESULTS;100
EconomicOperands;OWNED;27
EconomicOperands;THREAT;1
EconomicOperands;STRATEGIES;46
EconomicOperands;PUBLIC;49
EconomicOperands;ACQUIRED;15
EconomicOperands;AGENCIES;10
EconomicOperands;BENEFITS;152
EconomicOperands;OBLIGATIONS;23
EconomicOperands;INDIA;69
EconomicOperands;INFORM;9
EconomicOperands;QUALIFY;7
EconomicOperands;PAYMENTS;53
EconomicOperands;COUNCIL;6
EconomicOperands;POLICY;76
EconomicOperands;RETAIL;7
EconomicOperands;ASSESSMENT;77
EconomicOperands;WHOLESALE;6
EconomicOperands;GLOBALIZATION;6
EconomicOperands;CAPITAL;75
EconomicOperands;CRISIS;1
EconomicOperands;INEFFICIENT;1
EconomicOperands;DIVIDENDS;5
EconomicOperands;YEARS;139
